Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;16-09-2020;29-09-2020;2410;441,5;65;11,9;16;2,9
14;Groningen;232874;16-09-2020;29-09-2020;790;339,2;1;0,4;0;0
1729;Gulpen-Wittem;14171;16-09-2020;29-09-2020;16;112,9;1;7,1;0;0
158;Haaksbergen;24311;16-09-2020;29-09-2020;119;489,5;1;4,1;0;0
392;Haarlem;162902;16-09-2020;29-09-2020;366;224,7;6;3,7;2;1,2
394;Haarlemmermeer;156002;16-09-2020;29-09-2020;388;248,7;3;1,9;2;1,3
1655;Halderberge;30284;16-09-2020;29-09-2020;48;158,5;1;3,3;1;3,3
160;Hardenberg;60948;16-09-2020;29-09-2020;19;31,2;0;0;0;0
243;Harderwijk;48414;16-09-2020;29-09-2020;68;140,5;1;2,1;0;0
523;Hardinxveld-Giessendam;18295;16-09-2020;29-09-2020;21;114,8;0;0;0;0
72;Harlingen;15722;16-09-2020;29-09-2020;6;38,2;0;0;0;0
244;Hattem;12209;16-09-2020;29-09-2020;14;114,7;0;0;0;0
396;Heemskerk;39182;16-09-2020;29-09-2020;49;125,1;1;2,6;0;0
397;Heemstede;27234;16-09-2020;29-09-2020;74;271,7;2;7,3;1;3,7
246;Heerde;18589;16-09-2020;29-09-2020;32;172,1;0;0;0;0
74;Heerenveen;50493;16-09-2020;29-09-2020;33;65,4;0;0;0;0
398;Heerhugowaard;57587;16-09-2020;29-09-2020;69;119,8;0;0;0;0
917;Heerlen;87086;16-09-2020;29-09-2020;43;49,4;0;0;0;0
1658;Heeze-Leende;16152;16-09-2020;29-09-2020;9;55,7;0;0;0;0
399;Heiloo;23968;16-09-2020;29-09-2020;17;70,9;1;4,2;0;0
163;Hellendoorn;35916;16-09-2020;29-09-2020;8;22,3;0;0;0;0
530;Hellevoetsluis;40142;16-09-2020;29-09-2020;113;281,5;2;5;1;2,5
794;Helmond;92423;16-09-2020;29-09-2020;213;230,5;0;0;1;1,1
531;Hendrik-Ido-Ambacht;31202;16-09-2020;29-09-2020;93;298,1;3;9,6;1;3,2
164;Hengelo (O.);81140;16-09-2020;29-09-2020;131;161,4;1;1,2;0;0
796;'s-Hertogenbosch;155111;16-09-2020;29-09-2020;252;162,5;4;2,6;0;0
1966;Het Hogeland;47801;16-09-2020;29-09-2020;61;127,6;0;0;0;0
252;Heumen;16454;16-09-2020;29-09-2020;44;267,4;1;6,1;0;0
797;Heusden;44692;16-09-2020;29-09-2020;55;123,1;0;0;2;4,5
534;Hillegom;22209;16-09-2020;29-09-2020;35;157,6;0;0;0;0
798;Hilvarenbeek;15518;16-09-2020;29-09-2020;35;225,5;1;6,4;1;6,4
402;Hilversum;90831;16-09-2020;29-09-2020;159;175,1;1;1,1;1;1,1
1963;Hoeksche Waard;87401;16-09-2020;29-09-2020;185;211,7;4;4,6;2;2,3
1735;Hof van Twente;35017;16-09-2020;29-09-2020;35;100;0;0;0;0
1911;Hollands Kroon;48432;16-09-2020;29-09-2020;24;49,6;0;0;0;0
118;Hoogeveen;55699;16-09-2020;29-09-2020;36;64,6;0;0;0;0
405;Hoorn;73261;16-09-2020;29-09-2020;99;135,1;1;1,4;0;0
1507;Horst aan de Maas;42429;16-09-2020;29-09-2020;43;101,3;0;0;1;2,4
321;Houten;50146;16-09-2020;29-09-2020;76;151,6;1;2;0;0
406;Huizen;41273;16-09-2020;29-09-2020;66;159,9;0;0;0;0
677;Hulst;27556;16-09-2020;29-09-2020;18;65,3;0;0;0;0
353;IJsselstein;34109;16-09-2020;29-09-2020;43;126,1;0;0;0;0
1884;Kaag en Braassem;27297;16-09-2020;29-09-2020;50;183,2;1;3,7;1;3,7
166;Kampen;54319;16-09-2020;29-09-2020;35;64,4;1;1,8;1;1,8
678;Kapelle;12695;16-09-2020;29-09-2020;4;31,5;0;0;0;0
537;Katwijk;65753;16-09-2020;29-09-2020;99;150,6;1;1,5;0;0
928;Kerkrade;45749;16-09-2020;29-09-2020;42;91,8;0;0;0;0
1598;Koggenland;22749;16-09-2020;29-09-2020;45;197,8;1;4,4;2;8,8
542;Krimpen aan den IJssel;29526;16-09-2020;29-09-2020;90;304,8;2;6,8;0;0
1931;Krimpenerwaard;56319;16-09-2020;29-09-2020;159;282,3;1;1,8;1;1,8
1659;Laarbeek;22523;16-09-2020;29-09-2020;23;102,1;0;0;0;0
1685;Landerd;15730;16-09-2020;29-09-2020;24;152,6;2;12,7;0;0
882;Landgraaf;37445;16-09-2020;29-09-2020;18;48,1;0;0;1;2,7
415;Landsmeer;11491;16-09-2020;29-09-2020;31;269,8;0;0;0;0
